Taxon_Group,Taxon,NonTarget,Rationale,OTU_MTTI,OTU_MetricCalc,OTU_BCG_MariNW,OTU_BSTI
Neuroptera,Sisyridae,FALSE,I tend to exclude these,DNI,Sisyridae,Sisyridae,DNI
Terrestrial,Skenea,TRUE,Marine,DNI,DNI,DNI,DNI
Plecoptera,Skwala,FALSE,,Skwala,Skwala,Skwala,Skwala
Plecoptera,Skwala americana,FALSE,,Skwala,Skwala,Skwala,Skwala
Plecoptera,Skwala curvata,FALSE,,Skwala,Skwala,Skwala,Skwala
Oligochaeta,Slavina,FALSE,,Naidinae,Slavina,Oligochaeta,Naidinae
Oligochaeta,Slavina appendiculata,FALSE,,Naidinae,Slavina,Oligochaeta,Naidinae
Chironomidae,Smittia,FALSE,,DNI,Smittia,Smittia,DNI
Plecoptera,Soliperla,FALSE,,Soliperla,Soliperla,Soliperla,Soliperla
Odonata,Somatochlora,FALSE,,DNI,Corduliidae,Corduliidae,DNI
Plecoptera,Soyedina,FALSE,,Soyedina,Soyedina,Soyedina,Soyedina
Terrestrial,Sparganophilidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI
Oligochaeta,Specaria,FALSE,,Naidinae,Specaria,Oligochaeta,Naidinae
Other Non-Insect,Sperchon,FALSE,,Sperchon,Sperchon,Trombidiformes,Sperchon
Other Non-Insect,Sperchon/Sperchonopsis,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI
Other Non-Insect,Sperchonidae,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI
Other Non-Insect,Sperchonopsis,FALSE,,Sperchonopsis,Sperchonopsis,Trombidiformes,Sperchonopsis
Other Non-Insect,Sperchontidae,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI
Coleoptera,Sperchopsis,FALSE,,Hydrophilidae,Hydrophilidae,Hydrophilidae,Hydrophilidae
Other Non-Insect,Sphaeriidae,FALSE,,Sphaeriidae,Sphaeriidae,Sphaeriidae,Sphaeriidae
Other Non-Insect,Sphaerium,FALSE,,Sphaeriidae,Sphaerium,Sphaerium,Sphaeriidae
Terrestrial,Sphaeroceridae,TRUE,Terrestrial,DNI,DNI,DNI,DNI
Terrestrial,Sphaerodoridae,TRUE,Polychaeta excluded,DNI,DNI,DNI,DNI
Other Non-Insect,Sphaeromatidae,FALSE,,DNI,Sphaeromatidae,Sphaeromatidae,DNI
Diptera,Sphaeromias,FALSE,Too Many unknown Genera,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Oligochaeta,Spirosperma,FALSE,,Tubificinae,Spirosperma,Oligochaeta,Tubificinae
Oligochaeta,Spirosperma nikolskyi,FALSE,,Tubificinae,Spirosperma,Oligochaeta,Tubificinae
,Spongillidae,TRUE,Porifera excluded,DNI,DNI,DNI,DNI
Trichoptera,Stactobiella,FALSE,,DNI,Stactobiella,Stactobiella,DNI
Other Non-Insect,Stagnicola,FALSE,,Lymnaeidae,Lymnaeidae,Lymnaeidae,Lymnaeidae
Coleoptera,Staphylinidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI
Diptera,Stegopterna,FALSE,,DNI,Stegopterna,Stegopterna,DNI
Chironomidae,Stempellina,FALSE,,Stempellina,Stempellina,Stempellina,Stempellina
Chironomidae,Stempellinella,FALSE,,Stempellinella,Stempellinella,Stempellinella,Stempellinella
Chironomidae,Stempellinella/Zavrelia,FALSE,,DNI,Tanytarsini,Tanytarsini,DNI
Ephemeroptera,Stenacron,FALSE,,DNI,Stenacron,Stenacron,DNI
Coleoptera,Stenelmis,FALSE,,DNI,Stenelmis,Stenelmis,DNI
Chironomidae,Stenochironomus,FALSE,,DNI,Stenochironomus,Stenochironomus,DNI
Ephemeroptera,Stenonema,FALSE,,DNI,Maccaffertium,Maccaffertium,DNI
,Stenonema terminatum,FALSE,,DNI,Maccaffertium,Maccaffertium,DNI
Chironomidae,Stictochironomus,FALSE,,Stictochironomus,Stictochironomus,Stictochironomus,Stictochironomus
Chironomidae,Stictocladius,FALSE,,DNI,Stictocladius,Stictocladius,DNI
Coleoptera,Stictotarsus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Coleoptera,Stictotarsus griseostriatus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Coleoptera,Stictotarsus striatellus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Coleoptera,Stictotarsus/Boreonectes,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,DNI
Diptera,Stilobezzia,FALSE,Too Many unknown Genera,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Chironomidae,Stilocladius,FALSE,,Stilocladius,Stilocladius,Stilocladius,DNI
Diptera,Stratiomyidae,FALSE,,Stratiomyidae,Stratiomyidae,Stratiomyidae,DNI
Diptera,Stratiomys,FALSE,,Stratiomyidae,Stratiomyidae,Stratiomyidae,DNI
Other Non-Insect,Stygobromus,FALSE,,DNI,Stygobromus,Stygobromus,DNI
Other Non-Insect,Stygomomonia,FALSE,,DNI,Stygomomonia,Trombidiformes,DNI
Other Non-Insect,Stygothrombidiidae,FALSE,spelling and formatting,DNI,Stygothrombiidae,Trombidiformes,DNI
Other Non-Insect,Stygothrombiidae,FALSE,spelling and formatting,DNI,Stygothrombiidae,Trombidiformes,DNI
Other Non-Insect,Stygothrombium,FALSE,,DNI,Stygothrombium,Trombidiformes,DNI
Oligochaeta,Stylaria,FALSE,,Naidinae,Stylaria,Oligochaeta,Naidinae
Oligochaeta,Stylaria lacustris,FALSE,,Naidinae,Stylaria,Oligochaeta,Naidinae
Oligochaeta,Stylodrilus,FALSE,,Lumbriculidae,Stylodrilus,Oligochaeta,Lumbriculidae
Oligochaeta,Stylodrilus heringianus,FALSE,,Lumbriculidae,Stylodrilus,Oligochaeta,Lumbriculidae
,Stylurus,FALSE,,DNI,Stylurus olivaceus,Stylurus olivaceus,DNI
Odonata,Stylurus olivaceus,FALSE,,DNI,Stylurus olivaceus,Stylurus olivaceus,DNI
Chironomidae,Sublettea,FALSE,,Sublettea,Sublettea,Sublettea,DNI
Chironomidae,Sublettea coffmani,FALSE,,Sublettea,Sublettea,Sublettea,DNI
Plecoptera,Suwallia,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI
Plecoptera,Suwallia autumna,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI
Plecoptera,Suwallia forcipata,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI
Plecoptera,Suwalliini,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI
Plecoptera,Sweltsa,FALSE,,Sweltsa,Sweltsa,Sweltsa,Sweltsa
Plecoptera,Sweltsa adamantea,FALSE,,Sweltsa,Sweltsa,Sweltsa,Sweltsa
Chironomidae,Symbiocladius,FALSE,,DNI,Symbiocladius,Symbiocladius,DNI
Odonata,Sympetrum,FALSE,,DNI,Libellulidae,Libellulidae,DNI
Diptera,Symplecta,FALSE,best to leave at family,DNI,Limoniidae,Limoniidae,DNI
,Symplectra,FALSE,spelling error ,DNI,Limoniidae,Limoniidae,DNI
Chironomidae,Sympotthastia,FALSE,,DNI,Sympotthastia,Sympotthastia,DNI
Chironomidae,Synorthocladius,FALSE,,Synorthocladius,Synorthocladius,Synorthocladius,Synorthocladius
Diptera,Syrphidae,FALSE,,DNI,Syrphidae,Syrphidae,DNI
Diptera,Tabanidae,FALSE,,Tabanidae,Tabanidae,Tabanidae,Tabanidae
Diptera,Tabanus,FALSE,,Tabanidae,Tabanidae,Tabanidae,Tabanidae
Plecoptera,Taenionema,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Plecoptera,Taenionema californicum,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
,Taenionema pallidum,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Plecoptera,Taeniopterygidae,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Plecoptera,Taeniopteryx,FALSE,,Taeniopterygidae,Taeniopteryx,Taeniopteryx,Taeniopterygidae
Plecoptera,Taeniopteryx nivalis,FALSE,,Taeniopterygidae,Taeniopteryx,Taeniopteryx,Taeniopterygidae
Other Non-Insect,Talitridae,FALSE,,Hyalella,Hyalella,Hyalella,Hyalella
Diptera,Tanyderidae,FALSE,,DNI,Tanyderidae,Tanyderidae,DNI
Chironomidae,Tanypodinae,FALSE,,DNI,Tanypodinae,Tanypodinae,DNI
Chironomidae,Tanypus,FALSE,,DNI,Tanypus,Tanypus,DNI
Chironomidae,Tanytarsini,FALSE,,DNI,Tanytarsini,Tanytarsini,DNI
Chironomidae,Tanytarsus,FALSE,,Tanytarsus,Tanytarsus,Tanytarsus,Tanytarsus
Other Non-Insect,Tartarothyas,FALSE,,DNI,Tartarothyas,Trombidiformes,DNI
Oligochaeta,Telmatodrilus vejdovskyi,FALSE,,DNI,Telmatodrilus vejdovskyi,Oligochaeta,DNI
Chironomidae,Telopelopia,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Terrestrial,Tenebrionidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI
Other Non-Insect,Testudacarus,FALSE,,Testudacarus,Testudacarus,Trombidiformes,Testudacarus
Other Non-Insect,Teutonia,FALSE,,DNI,Teutonia,Trombidiformes,DNI
Diptera,Thaumalea,FALSE,,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae
Diptera,Thaumaleidae,FALSE,,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae
Coleoptera,Thermonectus,FALSE,,DNI,Dytiscidae,Dytiscidae,DNI
Other Non-Insect,Theromyzon,FALSE,,Hirudinida,Glossiphoniidae,Glossiphoniidae,Hirudinida
Chironomidae,Thienemannia,FALSE,,DNI,Thienemannia,Thienemannia,DNI
Chironomidae,Thienemannia gracilis,FALSE,,DNI,Thienemannia,Thienemannia,DNI
Chironomidae,Thienemanniella,FALSE,,Thienemanniella,Thienemanniella,Thienemanniella,Thienemanniella
Chironomidae,Thienemannimyia,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia complex,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia Genus Gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Diptera,Thienemannimyia Gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia group,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia Group,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemannimyia senata,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Chironomidae,Thienemanniola,FALSE,,DNI,Chironomidae,Chironomidae,DNI
Trichoptera,Thremmatidae,FALSE,,DNI,Thremmatidae,Thremmatidae,DNI
Other Non-Insect,Thyas,FALSE,,DNI,Thyas,Trombidiformes,DNI
Other Non-Insect,Thyasidae,FALSE,,DNI,Thyasidae,Trombidiformes,DNI
Other Non-Insect,Thyopsella,FALSE,,DNI,Thyopsella,Trombidiformes,DNI
Other Non-Insect,Thyopsis,FALSE,,DNI,Thyopsis,Trombidiformes,DNI
Ephemeroptera,Timpanoga,FALSE,Single species in Genus,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba
Ephemeroptera,Timpanoga hecuba,FALSE,Single species in Genus,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba
Ephemeroptera,Timpanoga hecuba hecuba,FALSE,Single species in Genus,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba,Timpanoga hecuba
Ephemeroptera,Timpanoginae,FALSE,,DNI,Timpanoginae,Timpanoginae,DNI
Trichoptera,Tinodes,FALSE,,DNI,Tinodes,Tinodes,DNI
Diptera,Tipula,FALSE,,Tipula,Tipula,Tipula,Tipula
,Tipula (Tipula),FALSE,,Tipula,Tipula,Tipula,Tipula
Diptera,Tipula arnaudi,FALSE,,Tipula,Tipula,Tipula,Tipula
Diptera,Tipula dis,FALSE,,Tipula,Tipula,Tipula,Tipula
Diptera,Tipulidae,FALSE,,DNI,Tipulidae,Tipulidae,DNI
Diptera,Tipulidae sp. MAA#01,FALSE,,DNI,Tipulidae,Tipulidae,DNI
Diptera,Tipulidae sp. MAA#02,FALSE,,DNI,Tipulidae,Tipulidae,DNI
Diptera,Tipulidae/Limoniidae/Pedicidiidae/Cylindrotomidae,FALSE,,DNI,Nematocera,Nematocera,DNI
Diptera,Tipuloidea,FALSE,,DNI,Nematocera,Nematocera,DNI
Other Non-Insect,Todothyas,FALSE,,DNI,Parathyas,Trombidiformes,DNI
Chironomidae,Tokunagaia,FALSE,,DNI,Tokunagaia,Tokunagaia,DNI
Other Non-Insect,Torrenticola,FALSE,,Torrenticola,Torrenticola,Trombidiformes,Torrenticola
Other Non-Insect,Torrenticolidae,FALSE,,DNI,Torrenticolidae,Trombidiformes,DNI
Odonata,Tramea,FALSE,,DNI,Libellulidae,Libellulidae,DNI
Ephemeroptera,Traverella,FALSE,,DNI,Traverella,Traverella,DNI
Ephemeroptera,Traverella albertana,FALSE,,DNI,Traverella,Traverella,DNI
Other Non-Insect,Trepaxonemata,FALSE,,Trepaxonemata,Trepaxonemata,Trepaxonemata,Trepaxonemata
Heteroptera,Trepobates,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI
Trichoptera,Triaenodes,FALSE,,DNI,Triaenodes,Triaenodes,DNI
Chironomidae,Tribelos,FALSE,,Tribelos,Tribelos,Tribelos,Tribelos
Chironomidae,Tribelos jucundus,FALSE,,Tribelos,Tribelos,Tribelos,Tribelos
Diptera,Trichoclinocera,FALSE,,Trichoclinocera,Trichoclinocera,Trichoclinocera,Trichoclinocera
Heteroptera,Trichocorixa,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI
Trichoptera,Trichoptera,FALSE,TOO COARSE,DNI,Trichoptera,Trichoptera,DNI
Trichoptera,Trichoptera sp. AJF#01,FALSE,TOO COARSE,DNI,Trichoptera,Trichoptera,DNI
Trichoptera,Trichoptera sp. AJF#02,FALSE,TOO COARSE,DNI,Trichoptera,Trichoptera,DNI
,Trichotipula,FALSE,Subgenus of Tipula,Tipula,Tipula,Tipula,Tipula
,Tricladida,FALSE,,Trepaxonemata,Trepaxonemata,Trepaxonemata,Trepaxonemata
Ephemeroptera,Tricorythodes,FALSE,,Tricorythodes,Tricorythodes,Tricorythodes,Tricorythodes
Ephemeroptera,Tricorythodes explicatus,FALSE,,Tricorythodes,Tricorythodes,Tricorythodes,Tricorythodes
Ephemeroptera,Tricorythodes minutus,FALSE,,Tricorythodes,Tricorythodes,Tricorythodes,Tricorythodes
Diptera,Tricyphona,FALSE,best to leave at family,DNI,Pediciidae,Pediciidae,DNI
Chironomidae,Trissopelopia,FALSE,,DNI,Trissopelopia,Trissopelopia,DNI
Plecoptera,Triznaka,FALSE,,DNI,Chloroperlidae,Chloroperlidae,DNI
Other Non-Insect,Trombidiformes,FALSE,,DNI,Trombidiformes,Trombidiformes,DNI
Coleoptera,Tropisternus,FALSE,,Hydrophilidae,Tropisternus,Tropisternus,Hydrophilidae
Other Non-Insect,Truncatelloidea,FALSE,,Truncatelloidea,Truncatelloidea,Truncatelloidea,Truncatelloidea
Oligochaeta,Tubifex,FALSE,,Tubificinae,Tubifex,Oligochaeta,Tubificinae
Oligochaeta,Tubificidae,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Oligochaeta,Tubificina,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Oligochaeta,Tubificinae,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Oligochaeta,Tubificoid Naididae,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Oligochaeta,Tubificoid Naididae with hair chaetae,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Oligochaeta,Tubificoid Naididae without hair chaetae,FALSE,,Tubificinae,Tubificinae,Oligochaeta,Tubificinae
Other Non-Insect,Tubularia,FALSE,,Trepaxonemata,Trepaxonemata,Trepaxonemata,Trepaxonemata
Other Non-Insect,Turbellaria,FALSE,,Trepaxonemata,Trepaxonemata,Trepaxonemata,Trepaxonemata
Terrestrial,Turbinidae,TRUE,Marine,DNI,DNI,DNI,DNI
Terrestrial,Turbo,TRUE,Marine,DNI,DNI,DNI,DNI
Chironomidae,Tvetenia,FALSE,,Tvetenia,Tvetenia,Tvetenia,Tvetenia
Chironomidae,Tvetenia bavarica,FALSE,FORMATTING,Tvetenia,Tvetenia Bavarica Group,Tvetenia Bavarica Group,Tvetenia
Chironomidae,Tvetenia Bavarica Gr.,FALSE,FORMATTING,Tvetenia,Tvetenia Bavarica Group,Tvetenia Bavarica Group,Tvetenia
Chironomidae,Tvetenia bavarica group,FALSE,FORMATTING,Tvetenia,Tvetenia Bavarica Group,Tvetenia Bavarica Group,Tvetenia
Chironomidae,Tvetenia Bavarica Group,FALSE,FORMATTING,Tvetenia,Tvetenia Bavarica Group,Tvetenia Bavarica Group,Tvetenia
Chironomidae,Tvetenia bavarica Group,FALSE,formatting,Tvetenia,Tvetenia Bavarica Group,Tvetenia Bavarica Group,Tvetenia
Chironomidae,Tvetenia Discoloripes Gr.,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Chironomidae,Tvetenia discoloripes group,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Chironomidae,Tvetenia Discoloripes Group,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Chironomidae,Tvetenia paucunca,FALSE,,Tvetenia,Tvetenia,Tvetenia,Tvetenia
Chironomidae,Tvetenia tshernovskii,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Chironomidae,Tvetenia vitracies,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Chironomidae,Tvetenia Vitracies Group,FALSE,FORMATTING,Tvetenia,Tvetenia Discoloripes Group,Tvetenia Discoloripes Group,Tvetenia
Diptera,Twinnia,FALSE,,DNI,Twinnia,Twinnia,DNI
Other Non-Insect,Tyrrellia,FALSE,,DNI,Tyrrellia,Trombidiformes,DNI
Trichoptera,Uenoidae,FALSE,,DNI,Uenoidae,Uenoidae,DNI
Trichoptera,Uenoinae,FALSE,,DNI,Uenoidae,Uenoidae,DNI
Diptera,Ulomorpha,FALSE,,DNI,Ulomorpha,Ulomorpha,DNI
Oligochaeta,Uncinais,FALSE,,Naidinae,Uncinais,Oligochaeta,Naidinae
Oligochaeta,Uncinais uncinata,FALSE,There is only one species in this genus,Naidinae,Uncinais,Oligochaeta,Naidinae
Terrestrial,UNID'd terrestrial,TRUE,Terrestrial. TOO COARSE,DNI,DNI,DNI,DNI
Other Non-Insect,Unionacea,FALSE,,DNI,Unionoidea,Unionoidea,DNI
Other Non-Insect,Unionicola,FALSE,,DNI,Unionicola,Trombidiformes,DNI
Other Non-Insect,Unionicolidae,FALSE,,DNI,Unionicolidae,Trombidiformes,DNI
Other Non-Insect,Unionidae,FALSE,,DNI,Unionoidea,Unionoidea,DNI
Other Non-Insect,Unioninae,FALSE,,DNI,Unionoidea,Unionoidea,DNI
Other Non-Insect,Unionoida,FALSE,,DNI,Unionoidea,Unionoidea,DNI
Other Non-Insect,Unionoidea,FALSE,,DNI,Unionoidea,Unionoidea,DNI
Terrestrial,Uromunna acarina,TRUE,marine,DNI,DNI,DNI,DNI
,Utacapnia,FALSE,,Capniidae,Capniidae,Capniidae,Capniidae
Plecoptera,Utaperla,FALSE,,DNI,Paraperlinae,Paraperlinae,DNI
Other Non-Insect,Utaxatax,FALSE,,DNI,Utaxatax,Trombidiformes,DNI
Coleoptera,Uvarus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Coleoptera,Uvarus subtilis,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Other Non-Insect,Valvata,FALSE,,DNI,Valvata,Valvata,DNI
Other Non-Insect,Valvata humeralis,FALSE,,DNI,Valvata,Valvata,DNI
Other Non-Insect,Valvatidae,FALSE,,DNI,Valvata,Valvata,DNI
Oligochaeta,Varichaetadrilus,FALSE,,Tubificinae,Varichaetadrilus,Oligochaeta,Tubificinae
Oligochaeta,Vejdovskyella,FALSE,,Naidinae,Vejdovskyella,Oligochaeta,Naidinae
Heteroptera,Veliidae,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI
Other Non-Insect,Veneroida,FALSE,,DNI,Veneroida,Veneroida,DNI
Chironomidae,Virgatanytarsus,FALSE,,DNI,Tanytarsini,Tanytarsini,DNI
Plecoptera,Visoka,FALSE,Single species in Genus,Visoka cataractae,Visoka cataractae,Visoka cataractae,Visoka cataractae
Plecoptera,Visoka cataractae,FALSE,Single species in Genus,Visoka cataractae,Visoka cataractae,Visoka cataractae,Visoka cataractae
Other Non-Insect,Volsellacarus,FALSE,,DNI,Volsellacarus,Trombidiformes,DNI
Other Non-Insect,Vorticifex,FALSE,,DNI,Vorticifex,Vorticifex,DNI
Other Non-Insect,Vorticifex effusa,FALSE,,DNI,Vorticifex,Vorticifex,DNI
Other Non-Insect,Wandesia,FALSE,,Wandesia,Wandesia,Trombidiformes,Wandesia
Diptera,Wiedemannia,FALSE,,Wiedemannia,Wiedemannia,Wiedemannia,Wiedemannia
Other Non-Insect,Woolastookia,FALSE,,DNI,Woolastookia,Trombidiformes,DNI
Trichoptera,Wormaldia,FALSE,,Wormaldia,Wormaldia,Wormaldia,Wormaldia
Trichoptera,Wormaldia anilla,FALSE,,Wormaldia,Wormaldia,Wormaldia,Wormaldia
Trichoptera,Wormaldia gabriella,FALSE,,Wormaldia,Wormaldia,Wormaldia,Wormaldia
Chironomidae,Xenochironomus,FALSE,Single species in Genus,DNI,Xenochironomus xenolabis,Xenochironomus xenolabis,DNI
Chironomidae,Xenochironomus xenolabis,FALSE,Single species in Genus,DNI,Xenochironomus xenolabis,Xenochironomus xenolabis,DNI
Chironomidae,Xylotopus,FALSE,,DNI,Xylotopus,Xylotopus,DNI
Chironomidae,Xylotopus par,FALSE,,DNI,Xylotopus,Xylotopus,DNI
Other Non-Insect,Xystonotus,FALSE,,DNI,Xystonotus,Trombidiformes,DNI
Diptera,Yamatotipula,FALSE,,DNI,Tipulidae,Tipulidae,DNI
Trichoptera,Ylodes,FALSE,Ylodes is jr. syn of Triaenodes,DNI,Triaenodes,Triaenodes,DNI
Plecoptera,Yoraperla,FALSE,,Yoraperla,Yoraperla,Yoraperla,Yoraperla
Plecoptera,Yoraperla brevis,FALSE,,Yoraperla,Yoraperla,Yoraperla,Yoraperla
Plecoptera,Yoraperla mariana,FALSE,,Yoraperla,Yoraperla mariana,Yoraperla,Yoraperla
Plecoptera,Yoraperla nigrisoma,FALSE,,Yoraperla,Yoraperla,Yoraperla,Yoraperla
Plecoptera,Yoraperla siletz,FALSE,,Yoraperla,Yoraperla,Yoraperla,Yoraperla
Trichoptera,Yphria,FALSE,,DNI,Yphria,Yphria,DNI
Trichoptera,Yphria californica,FALSE,,DNI,Yphria,Yphria,DNI
Coleoptera,Zaitzevia,FALSE,,Zaitzevia,Zaitzevia,Zaitzevia,Zaitzevia
Coleoptera,Zaitzevia milleri,FALSE,,Zaitzevia,Zaitzevia,Zaitzevia,Zaitzevia
Coleoptera,Zaitzevia parvula,FALSE,,Zaitzevia,Zaitzevia,Zaitzevia,Zaitzevia
Coleoptera,Zaitzevia parvulus,FALSE,,Zaitzevia,Zaitzevia,Zaitzevia,Zaitzevia
Coleoptera,Zaitzevia posthonia,FALSE,,Zaitzevia,Zaitzevia,Zaitzevia,Zaitzevia
Plecoptera,Zapada,FALSE,,DNI,Zapada,Zapada,DNI
Plecoptera,Zapada chila,FALSE,,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
Plecoptera,Zapada cinctipes,FALSE,,Zapada cinctipes,Zapada cinctipes,Zapada cinctipes,Zapada cinctipes
Plecoptera,Zapada columbiana,FALSE,,Zapada columbiana,Zapada columbiana,Zapada columbiana,Zapada columbiana
Plecoptera,Zapada columbiana/oregonensis group,FALSE,,DNI,Zapada,Zapada,DNI
Plecoptera,Zapada frigida,FALSE,,Zapada frigida,Zapada frigida,Zapada frigida,Zapada frigida
Plecoptera,Zapada oregonensis,FALSE,Formatting,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
Plecoptera,Zapada Oregonensis Gr.,FALSE,Formatting,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
Plecoptera,Zapada oregonensis group,FALSE,Formatting,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
Plecoptera,Zapada Oregonensis Group,FALSE,Formatting,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
Plecoptera,Zapada oregonensis Group,FALSE,Formatting,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group,Zapada Oregonensis Group
