"Sample","MLocID","StationDes","Project1","Date","Habitat","Activity_Type","lat","long","total.richness","Coleoptera.rich","Diptera.rich","Ephemeroptera.rich","Plecoptera.rich","Trichoptera.rich","Baetidae.rich","Chironomidae.rich","Hydropsychidae.rich","pct_Coleoptera","pct_Diptera","pct_Ephemeroptera","pct_Plecoptera","pct_Trichoptera","EPT.rich","pct_EPT","multivoltine.rich","semivoltine.rich","univoltine.rich","pct_multivoltine","pct_semivoltine","pct_univoltine","CF.rich","CG.rich","MH.rich","OM.rich","PA.rich","PH.rich","PR.rich","SC.rich","SH.rich","UN.rich","NA.rich","pct_CF","pct_CG","pct_MH","pct_OM","pct_PA","pct_PH","pct_PR","pct_SC","pct_SH","pct_UN","pct_NA","pct_Dom.5","pct_Dom.3","pct_Dom.1","Shannon_diversity","Simpson_diversity","Evenness","Non.Insect_richness","pct_Non.Insect","MTI","tot.abund.RIV","tot.abund","tot.abund.y","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","outlier.05","outlier.01","oe.cond","BSTI","org_id","MLocID.y","Eco2","Eco3","ELEV_m","precip_mm","temp_Cx10","W_E","HUC8_Name","HUC12_Name","Wade_Boat","Result_Status","low.count","methods.ok","OE.outlier","month","index.period","Use.303d","reason.no.303"
"13242-ORDEQ:19980922:P:SR","13242-ORDEQ","Tumalo Creek at Shevlin Park Covered Bridge","EMAP/REMAP/CEMAP","1998-09-22","Benthic Kick - Targeted Pool","Sample-Routine",44.07480453,-121.3801728,28,3,8,5,5,2,2,5,0,2,71.3333333333333,2,2,5,12,9,8,4,16,71.3333333333333,6.33333333333333,22.3333333333333,1,13,NA,2,NA,NA,6,2,4,NA,NA,0.333333333333333,73.3333333333333,0,5,0,0,17,2.66666666666667,1.66666666666667,0,0,80.6666666666667,71.6666666666667,46.6666666666667,1.99433621126588,0.742066666666667,0.598503544778236,4,17.3333333333333,2.05405405405405,282,300,300,5,11.8158036701907,0.42,7,14.1017964071856,0.496390658174098,0.533005720400389,0.520431328036322,0,0,"Most disturbed",0,"OREGONDEQ","13242-ORDEQ","WC","9",1109.1672,330,148,"e","Upper Deschutes","Lower Tumalo Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods  habitat  "
"13242-ORDEQ:19980922:R:SR","13242-ORDEQ","Tumalo Creek at Shevlin Park Covered Bridge","EMAP/REMAP/CEMAP","1998-09-22","Benthic Kick - Targeted Riffle","Sample-Routine",44.07480453,-121.3801728,39,2,8,10,11,4,1,3,0,1.49812734082397,38.5767790262172,19.8501872659176,33.3333333333333,4.11985018726592,25,57.3033707865169,6,6,24,33.7078651685393,10.1123595505618,54.6816479400749,1,11,NA,3,1,1,12,4,5,NA,1,7.49063670411985,43.0711610486891,0,3.74531835205993,0.749063670411985,1.12359550561798,14.2322097378277,7.86516853932584,21.3483146067416,0,0.374531835205993,59.1760299625468,48.314606741573,28.0898876404494,2.77683645231004,0.880892721869355,0.757960891757783,3,2.24719101123596,1.93142857142857,266,267,267,12,11.8158036701907,1.02,16,14.1017964071856,1.13460721868365,0.253122219712168,0.226974338571713,0,0,"Least disturbed",1.23191313029886,"OREGONDEQ","13242-ORDEQ","WC","9",1109.1672,330,148,"e","Upper Deschutes","Lower Tumalo Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"13243-ORDEQ:19980723:P:SR","13243-ORDEQ","Wildcat Creek at Shotgun Creek confluence","EMAP/REMAP/CEMAP","1998-07-23","Benthic Kick - Targeted Pool","Sample-Routine",44.11736377,-120.3359408,18,2,6,1,0,2,1,5,0,2.26628895184136,50.1416430594901,0.84985835694051,0,1.98300283286119,3,2.8328611898017,7,4,7,51.5580736543909,26.628895184136,21.8130311614731,1,10,NA,1,NA,NA,4,1,1,NA,NA,0.28328611898017,53.2577903682719,0,1.69971671388102,0,0,21.8130311614731,22.6628895184136,0.28328611898017,0,0,83.5694050991501,67.1388101983003,27.7620396600567,2.05902770519988,0.825911451018787,0.712374696983131,6,43.9093484419263,2.50746268656716,300,353,353,5,14.1778518012974,0.35,5,14.1017964071856,0.354564755838641,0.572725473315217,0.580564263322884,0,0,"Most disturbed",100,"OREGONDEQ","13243-ORDEQ","WC","11",1062.5328,279,141,"e","Upper Crooked","Drake Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"13243-ORDEQ:19980723:R:SR","13243-ORDEQ","Wildcat Creek at Shotgun Creek confluence","EMAP/REMAP/CEMAP","1998-07-23","Benthic Kick - Targeted Riffle","Sample-Routine",44.11736377,-120.3359408,25,4,7,2,2,5,1,1,2,7.89473684210526,27.2727272727273,22.7272727272727,2.39234449760766,7.89473684210526,9,33.0143540669856,2,5,18,22.7272727272727,9.33014354066986,64.8325358851675,2,8,NA,1,NA,NA,7,5,2,NA,NA,24.8803827751196,52.3923444976077,0,0.239234449760766,0,0,7.89473684210526,14.1148325358852,0.478468899521531,0,0,73.9234449760766,63.3971291866029,23.2057416267943,2.22977381244654,0.840344940784324,0.692718182919602,4,29.9043062200957,3.71060171919771,300,418,418,7,14.1778518012974,0.49,4,14.1017964071856,0.283651804670913,0.537702691504714,0.648693350975852,0,0,"Most disturbed",42.6464469132678,"OREGONDEQ","13243-ORDEQ","WC","11",1062.5328,279,141,"e","Upper Crooked","Drake Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"13244-ORDEQ:19980706:P:SR","13244-ORDEQ","Canton Creek at River Mile 15.66","Oregon Plan","1998-07-06","Benthic Kick - Targeted Pool","Sample-Routine",43.49047317,-122.7246789,31,5,7,9,4,4,4,4,0,4.04624277456647,67.6300578034682,13.5838150289017,5.20231213872832,7.51445086705202,17,26.3005780346821,10,6,14,75.1445086705202,4.33526011560694,19.0751445086705,NA,12,NA,2,1,1,7,2,6,NA,NA,0,71.6763005780347,0,2.02312138728324,1.73410404624277,2.89017341040462,9.82658959537572,2.3121387283237,9.53757225433526,0,0,69.364161849711,60.4046242774566,40.1734104046243,2.27147797473808,0.786280991735537,0.661469551130327,2,2.02312138728324,2.07042253521127,300,346,346,10,15.1591110597195,0.66,10,14.1017964071856,0.709129511677282,0.421548047960351,0.407701863354037,0,0,"Most disturbed",8.15478963410323,"OREGONDEQ","13244-ORDEQ","WC","4",659.2824,1651,157,"w","North Umpqua","Upper Canton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"13244-ORDEQ:19980706:R:SR","13244-ORDEQ","Canton Creek at River Mile 15.66","Oregon Plan","1998-07-06","Benthic Kick - Targeted Riffle","Sample-Routine",43.49047317,-122.7246789,37,2,7,8,7,12,3,4,2,1.49700598802395,36.8263473053892,35.0299401197605,11.6766467065868,14.3712574850299,27,61.0778443113772,9,9,19,59.8802395209581,8.08383233532934,32.0359281437126,2,14,NA,1,NA,1,12,2,4,1,NA,1.19760479041916,71.5568862275449,0,0.29940119760479,0,8.68263473053892,9.88023952095808,1.19760479041916,6.88622754491018,0.29940119760479,0,67.065868263473,52.3952095808383,32.3353293413174,2.55527885977367,0.854587022789955,0.707653544497907,NA,0,2.4010152284264,300,334,334,11,15.1591110597195,0.73,10,14.1017964071856,0.709129511677282,0.373043625830501,0.376894409937888,0,0,"Most disturbed",0,"OREGONDEQ","13244-ORDEQ","WC","4",659.2824,1651,157,"w","North Umpqua","Upper Canton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"13244-ORDEQ:19990909:P:SR","13244-ORDEQ","Canton Creek at River Mile 15.66","Oregon Plan","1999-09-09","Benthic Kick - Targeted Pool","Sample-Routine",43.49047317,-122.7246789,37,0,6,9,6,8,1,3,1,0,14.7435897435897,27.2435897435897,23.7179487179487,20.1923076923077,23,71.1538461538461,7,7,21,18.2692307692308,16.6666666666667,60.5769230769231,2,12,1,NA,1,NA,11,4,4,1,1,2.88461538461538,38.4615384615385,5.12820512820513,0,4.48717948717949,0,19.8717948717949,7.37179487179487,18.9102564102564,0.961538461538462,1.92307692307692,50,36.2179487179487,16.9871794871795,3.03034846590957,0.92909681130835,0.839218320443758,7,13.1410256410256,1.14795918367347,300,312,312,14,15.1591110597195,0.92,14,14.1017964071856,0.992781316348195,0.274431761512589,0.264862561261453,0,0,"Moderately disturbed",2.29419229299451,"OREGONDEQ","13244-ORDEQ","WC","4",659.2824,1651,157,"w","North Umpqua","Upper Canton Creek","wadeable","Final","NO","Yes","No",9,"Yes","No","   habitat  "
"13244-ORDEQ:19990909:R:SR","13244-ORDEQ","Canton Creek at River Mile 15.66","Oregon Plan","1999-09-09","Benthic Kick - Targeted Riffle","Sample-Routine",43.49047317,-122.7246789,58,3,9,14,10,13,2,3,2,3.36842105263158,13.4736842105263,42.9473684210526,10.9473684210526,22.1052631578947,37,76,10,11,35,25.8947368421053,18.3157894736842,52.8421052631579,4,18,1,NA,1,1,16,9,6,1,1,3.57894736842105,50.3157894736842,4.42105263157895,0,0.421052631578947,0.210526315789474,19.1578947368421,17.2631578947368,2.73684210526316,0.631578947368421,1.26315789473684,40.8421052631579,29.0526315789474,13.6842105263158,3.33247223632014,0.944191009476075,0.820716416328101,7,6.10526315789474,2.19402985074627,300,475,475,19,15.1591110597195,1.25,18,14.1017964071856,1.27643312101911,0.18497866644368,0.194180190263011,0,0,"Enriched",0,"OREGONDEQ","13244-ORDEQ","WC","4",659.2824,1651,157,"w","North Umpqua","Upper Canton Creek","wadeable","Final","NO","Yes","No",9,"Yes","Yes","     "
"13263-ORDEQ:19980706:R:SR","13263-ORDEQ","Tenmile Creek at River Mile 9.38","Oregon Plan","1998-07-06","Benthic Kick - Targeted Riffle","Sample-Routine",44.21654996,-123.972745,35,2,9,9,6,5,2,4,1,2.04081632653061,22.0408163265306,60.8163265306122,8.16326530612245,4.08163265306122,20,73.0612244897959,8,8,16,55.5102040816327,9.79591836734694,30.2040816326531,2,13,NA,3,1,NA,9,5,1,NA,1,14.6938775510204,60.8163265306122,0,2.04081632653061,1.63265306122449,0,9.38775510204082,7.34693877551021,0.408163265306122,0,3.6734693877551,72.2448979591837,66.1224489795918,48.1632653061224,2.14444659475868,0.727893419232857,0.603160803856802,3,2.44897959183673,4.10047846889952,238,245,245,15,15.660698505473,0.96,15,17.0789473684211,0.878274268104777,0.190183043820636,0.297785069729286,0,0,"Least disturbed",8.45660094216729,"OREGONDEQ","13263-ORDEQ","MWCF","1",160.6296,2362,166,"w","Alsea","Tenmile Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"13263-ORDEQ:19980930:P:SR","13263-ORDEQ","Tenmile Creek at River Mile 9.38","Oregon Plan","1998-09-30","Benthic Kick - Targeted Pool","Sample-Routine",44.21654996,-123.972745,28,2,13,4,1,5,1,4,0,4.42477876106195,71.3864306784661,6.78466076696165,0.294985250737463,14.1592920353982,10,21.2389380530973,6,7,14,68.4365781710914,7.66961651917404,23.598820058997,NA,9,1,4,1,NA,8,2,2,NA,1,0,67.551622418879,0.294985250737463,2.94985250737463,2.3598820058997,0,13.5693215339233,1.47492625368732,11.5044247787611,0,0.294985250737463,71.3864306784661,60.1769911504425,38.0530973451327,2.12052946114777,0.778738946559016,0.63637434457355,3,2.94985250737463,2.17647058823529,300,339,339,14,20.2715167250354,0.69,10,17.0789473684211,0.585516178736518,0.390388794940936,0.389698736637512,0,0,"Most disturbed",13.3230801829874,"OREGONDEQ","13263-ORDEQ","MWCF","1",160.6296,2362,166,"w","Alsea","Tenmile Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods  habitat  "
"13263-ORDEQ:19980930:R:SR","13263-ORDEQ","Tenmile Creek at River Mile 9.38","Oregon Plan","1998-09-30","Benthic Kick - Targeted Riffle","Sample-Routine",44.21654996,-123.972745,36,3,10,7,6,8,2,3,1,4.43686006825939,12.2866894197952,42.320819112628,8.19112627986348,30.0341296928328,21,80.5460750853242,6,11,17,35.8361774744027,13.3105802047782,50.1706484641638,2,10,1,2,1,NA,11,4,2,1,2,17.7474402730375,38.5665529010239,2.73037542662116,0.68259385665529,2.38907849829352,0,12.2866894197952,23.2081911262799,1.36518771331058,0.341296928327645,0.68259385665529,64.8464163822526,53.9249146757679,24.9146757679181,2.6173777510849,0.861469976290705,0.730393168289644,2,2.73037542662116,3.5495867768595,286,293,293,19,20.2715167250354,0.94,17,17.0789473684211,0.99537750385208,0.284181753317256,0.255598455598456,0,0,"Least disturbed",0.764778567467452,"OREGONDEQ","13263-ORDEQ","MWCF","1",160.6296,2362,166,"w","Alsea","Tenmile Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"13264-ORDEQ:19980707:P:SR","13264-ORDEQ","Tributary to Lawson Creek west of USFS Trail 1173","Oregon Plan","1998-07-07","Benthic Kick - Targeted Pool","Sample-Routine",42.48641481,-124.085578,18,3,5,5,0,3,2,2,0,20.9677419354839,12.9032258064516,41.9354838709677,0,12.9032258064516,8,54.8387096774194,7,3,8,40.3225806451613,20.9677419354839,38.7096774193548,NA,10,NA,NA,1,1,4,2,NA,NA,NA,0,67.741935483871,0,0,9.67741935483871,8.06451612903226,9.67741935483871,4.83870967741935,0,0,0,64.5161290322581,46.7741935483871,19.3548387096774,2.52369290989311,0.896462018730489,0.873137824917735,2,11.2903225806452,2.17142857142857,52,62,62,6,11.9948108140088,0.5,7,14.1017964071856,0.496390658174098,0.472070364931805,0.490919409761634,1,0,"Most disturbed",0,"OREGONDEQ","13264-ORDEQ","WC","78",180.1368,2362,195,"w","Illinois","Lawson Creek","wadeable","Rejected","YES","No","No",7,"Yes","No","lowcount methods  habitat  "
"13264-ORDEQ:19980707:R:SR","13264-ORDEQ","Tributary to Lawson Creek west of USFS Trail 1173","Oregon Plan","1998-07-07","Benthic Kick - Targeted Riffle","Sample-Routine",42.48641481,-124.085578,21,3,3,7,2,5,3,2,2,19.7368421052632,5.26315789473684,60.5263157894737,2.63157894736842,10.5263157894737,14,73.6842105263158,7,5,9,35.5263157894737,19.7368421052632,44.7368421052632,2,8,NA,1,1,NA,5,4,NA,NA,NA,2.63157894736842,63.1578947368421,0,1.31578947368421,1.31578947368421,0,10.5263157894737,21.0526315789474,0,0,0,64.4736842105263,51.3157894736842,22.3684210526316,2.56050769168731,0.888157894736842,0.841021126979099,1,1.31578947368421,2.57352941176471,72,76,76,8,11.9948108140088,0.67,7,14.1017964071856,0.496390658174098,0.326919871939035,0.440408626560726,1,0,"Most disturbed",0,"OREGONDEQ","13264-ORDEQ","WC","78",180.1368,2362,195,"w","Illinois","Lawson Creek","wadeable","Rejected","YES","No","No",7,"Yes","No","lowcount methods    "
"13265-ORDEQ:19980728:P:SR","13265-ORDEQ","Tributary to North Fork Wolf Creek at River Mile 0.45","Oregon Plan","1998-07-28","Benthic Kick - Targeted Pool","Sample-Routine",45.79469597,-123.3836671,26,2,10,3,2,2,1,4,0,0.980392156862745,75.1633986928105,3.92156862745098,2.61437908496732,2.61437908496732,7,9.15032679738562,6,4,15,76.4705882352941,2.61437908496732,20.2614379084967,1,9,1,1,NA,NA,10,2,2,NA,NA,0.326797385620915,76.797385620915,0.65359477124183,0.65359477124183,0,0,16.0130718954248,1.63398692810458,3.92156862745098,0,0,79.0849673202614,72.2222222222222,49.3464052287582,1.93570022295405,0.71150388140871,0.59411997169658,5,12.4183006535948,2.67241379310345,295,306,306,11,19.0484064448883,0.58,8,17.0789473684211,0.468412942989214,0.491454452205788,0.523609653725079,0,0,"Most disturbed",34.5147121293387,"OREGONDEQ","13265-ORDEQ","MWCF","1",346.8624,2108,141,"w","Nehalem","Wolf Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"13265-ORDEQ:19980728:R:SR","13265-ORDEQ","Tributary to North Fork Wolf Creek at River Mile 0.45","Oregon Plan","1998-07-28","Benthic Kick - Targeted Riffle","Sample-Routine",45.79469597,-123.3836671,48,4,9,10,8,11,4,5,3,2.9045643153527,10.9958506224066,11.8257261410788,18.6721991701245,51.4522821576763,29,81.9502074688797,10,7,31,24.896265560166,1.86721991701245,73.2365145228216,4,15,1,4,1,NA,11,6,5,1,NA,51.8672199170125,17.0124481327801,0.829875518672199,1.45228215767635,2.69709543568465,0,14.5228215767635,4.77178423236515,6.63900414937759,0.20746887966805,0,59.5435684647303,48.7551867219917,30.4979253112033,2.68162535925645,0.85666479014199,0.692711474217028,3,3.52697095435685,3.77718832891247,300,482,482,20,19.0484064448883,1.05,17,17.0789473684211,0.99537750385208,0.244147022221629,0.249420849420849,0,0,"Least disturbed",7.76492074737172,"OREGONDEQ","13265-ORDEQ","MWCF","1",346.8624,2108,141,"w","Nehalem","Wolf Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"13265-ORDEQ:19990823:P:SR","13265-ORDEQ","Tributary to North Fork Wolf Creek at River Mile 0.45","Oregon Plan","1999-08-23","Benthic Kick - Targeted Pool","Sample-Routine",45.79469597,-123.3836671,30,2,9,4,5,6,1,4,1,4.07523510971787,54.2319749216301,14.1065830721003,5.95611285266458,15.3605015673981,15,35.423197492163,7,6,16,53.9184952978056,5.64263322884013,40.1253918495298,1,9,1,2,1,NA,11,1,4,NA,NA,0.313479623824451,39.8119122257053,1.88087774294671,13.166144200627,2.19435736677116,0,24.1379310344828,0.313479623824451,18.1818181818182,0,0,69.9059561128527,51.41065830721,22.257053291536,2.52775769931901,0.881477186741482,0.743196414576711,2,3.44827586206897,2.08928571428571,300,319,319,13,20.8727743498264,0.62,10,17.0789473684211,0.585516178736518,0.401793783544954,0.414965986394558,0,0,"Most disturbed",23.3520085467929,"OREGONDEQ","13265-ORDEQ","MWCF","1",346.8624,2108,141,"w","Nehalem","Wolf Creek","wadeable","Final","NO","Yes","No",8,"Yes","No","   habitat  "
"13265-ORDEQ:19990823:R:SR","13265-ORDEQ","Tributary to North Fork Wolf Creek at River Mile 0.45","Oregon Plan","1999-08-23","Benthic Kick - Targeted Riffle","Sample-Routine",45.79469597,-123.3836671,37,3,10,5,5,9,2,4,1,5.84415584415584,33.7662337662338,7.46753246753247,36.038961038961,10.7142857142857,19,54.2207792207792,7,10,20,34.7402597402597,31.1688311688312,34.0909090909091,3,11,1,1,1,NA,15,4,1,NA,NA,1.94805194805195,40.2597402597403,0.324675324675325,0.324675324675325,1.2987012987013,0,37.6623376623377,11.6883116883117,6.49350649350649,0,0,60.3896103896104,47.7272727272727,25.974025974026,2.73402414500676,0.873114596478577,0.757154887247124,4,5.84415584415584,2.21854304635762,237,308,308,21,20.8727743498264,1.01,19,17.0789473684211,1.11248073959938,0.262290198747234,0.231218088986141,0,0,"Least disturbed",4.75568970583195,"OREGONDEQ","13265-ORDEQ","MWCF","1",346.8624,2108,141,"w","Nehalem","Wolf Creek","wadeable","Final","NO","Yes","No",8,"Yes","Yes","     "
"13269-ORDEQ:19980929:R:SR","13269-ORDEQ","Willow Creek Upper Uaa Site","Water Quality Response Monitoring","1998-09-29","Benthic Kick - Targeted Riffle","Sample-Routine",42.16686007,-118.2245519,25,4,2,7,4,5,3,0,2,9.64630225080386,1.60771704180064,75.8842443729904,3.53697749196141,7.39549839228296,16,86.8167202572347,4,4,15,54.0192926045016,5.78778135048232,39.5498392282958,3,8,1,NA,1,NA,5,3,3,NA,1,5.46623794212219,61.0932475884244,0.321543408360129,0,1.28617363344051,0,5.14469453376206,24.1157556270096,1.28617363344051,0.964630225080386,0.321543408360129,79.0996784565916,70.4180064308682,47.2668810289389,1.96146101152067,0.730034575813796,0.609362124617212,3,1.92926045016077,3.94333333333333,300,311,311,NA,NA,NA,6,7.56,0.79,NA,NA,NA,NA,"Least disturbed",1.83736286977962,"OREGONDEQ","13269-ORDEQ","COLD DESERTS","80",1639.2144,432,142,"e","Alvord Lake","Upper Willow Creek","wadeable","Rejected","NO","No",NA,9,"Yes","No"," methods NA   "
"13269-ORDEQ:19990827:R:SR","13269-ORDEQ","Willow Creek Upper Uaa Site","Water Quality Response Monitoring","1999-08-27","Benthic Kick - Targeted Riffle","Sample-Routine",42.16686007,-118.2245519,30,3,5,8,5,6,3,2,1,7.87589498806683,16.945107398568,61.0978520286396,5.01193317422434,7.39856801909308,19,73.508353221957,6,7,14,58.9498806682578,4.29594272076372,35.3221957040573,3,11,1,1,1,NA,7,3,1,NA,2,16.2291169451074,62.291169451074,0.715990453460621,1.19331742243437,1.19331742243437,0,5.01193317422434,11.4558472553699,0.715990453460621,0,1.19331742243437,71.8377088305489,60.381861575179,26.9689737470167,2.36168707040722,0.843077181853133,0.694369307450503,3,1.67064439140811,4.09424083769633,300,419,419,NA,NA,NA,9,7.56,1.19,NA,NA,NA,NA,"Least disturbed",0.552861424414519,"OREGONDEQ","13269-ORDEQ","COLD DESERTS","80",1639.2144,432,142,"e","Alvord Lake","Upper Willow Creek","wadeable","Final","NO","Yes",NA,8,"Yes",NA,"  NA   "
"13270-ORDEQ:19980929:R:SR","13270-ORDEQ","Willow Creek Middle Uaa Site","Water Quality Response Monitoring","1998-09-29","Benthic Kick - Targeted Riffle","Sample-Routine",42.2341422,-118.2334271,22,4,3,5,2,6,2,1,2,32.5423728813559,5.76271186440678,51.1864406779661,2.3728813559322,7.11864406779661,13,60.6779661016949,4,6,12,36.6101694915254,10.5084745762712,52.8813559322034,3,7,NA,1,NA,1,5,4,1,NA,NA,4.74576271186441,49.1525423728814,0,0.338983050847458,0,0.677966101694915,8.47457627118644,34.5762711864407,2.03389830508475,0,0,78.9830508474576,66.4406779661017,34.2372881355932,2.13368469686889,0.807423154266016,0.690279971583928,1,0.338983050847458,4.09608540925267,293,295,295,NA,NA,NA,6,7.56,0.79,NA,NA,NA,NA,"Least disturbed",15.8559151553894,"OREGONDEQ","13270-ORDEQ","COLD DESERTS","80",1444.4472,229,154,"e","Alvord Lake","Upper Willow Creek","wadeable","Rejected","NO","No",NA,9,"Yes","No"," methods NA   "
"13270-ORDEQ:19990827:R:SR","13270-ORDEQ","Willow Creek Middle Uaa Site","Water Quality Response Monitoring","1999-08-27","Benthic Kick - Targeted Riffle","Sample-Routine",42.2341422,-118.2334271,21,3,5,6,2,4,1,2,1,33.955223880597,8.2089552238806,49.6268656716418,0.746268656716418,5.97014925373134,12,56.3432835820895,3,5,13,44.4029850746269,12.6865671641791,42.910447761194,2,6,NA,2,NA,NA,4,7,NA,NA,NA,5.22388059701492,54.4776119402985,0,0.746268656716418,0,0,3.73134328358209,35.8208955223881,0,0,0,82.4626865671642,72.7611940298508,41.044776119403,1.90940225139942,0.754706152433425,0.62715985526689,NA,0,4.54430379746835,252,268,268,NA,NA,NA,6,7.56,0.79,NA,NA,NA,NA,"Least disturbed",18.3359863535316,"OREGONDEQ","13270-ORDEQ","COLD DESERTS","80",1444.4472,229,154,"e","Alvord Lake","Upper Willow Creek","wadeable","Final","NO","Yes",NA,8,"Yes",NA,"  NA   "
"13271-ORDEQ:19980929:R:SR","13271-ORDEQ","Willow Creek Lower Uaa Site","Water Quality Response Monitoring","1998-09-29","Benthic Kick - Targeted Riffle","Sample-Routine",42.29869327,-118.2733888,30,3,8,8,2,5,3,3,1,31.7120622568093,21.011673151751,25.875486381323,4.08560311284047,6.80933852140078,15,36.7704280155642,7,5,17,24.9027237354086,12.84046692607,62.0622568093385,3,10,NA,3,NA,1,7,6,NA,NA,NA,5.25291828793774,34.0466926070039,0,2.33463035019455,0,1.36186770428016,19.2607003891051,35.7976653696498,0,1.94552529182879,0,63.6186770428016,52.3346303501946,29.3774319066148,2.52183381857478,0.861013518278089,0.741454710088707,2,0.389105058365759,3.69285714285714,300,514,514,NA,NA,NA,6,7.56,0.79,NA,NA,NA,NA,"Least disturbed",20.2655181441767,"OREGONDEQ","13271-ORDEQ","COLD DESERTS","80",1351.788,229,163,"e","Alvord Lake","Upper Willow Creek","wadeable","Rejected","NO","No",NA,9,"Yes","No"," methods NA   "
